epoch,train_accs,val_accs,predictions,converged,genome,arch,flops
20,99.9984253952258,99.899218946838,99.98556367888344,True,"[[0, 1, 1, 0, 1, 0, 1], [1, 0, 1, 0, 0, 1, 0], [1, 0, 0, 1, 1, 0, 0]]",18,967.0607
0,91.80733135982868,94.91055681531871,inf,False,"[[0, 0, 0, 1, 0, 1, 1], [0, 0, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 1, 0]]",81,697.6971
1,96.49807898217549,79.25799949609474,inf,False,"[[0, 0, 0, 1, 0, 1, 1], [0, 0, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 1, 0]]",81,697.6971
2,98.09000440889336,84.64978584026203,inf,False,"[[0, 0, 0, 1, 0, 1, 1], [0, 0, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 1, 0]]",81,697.6971
3,98.56553505070228,94.89795918367346,inf,False,"[[0, 0, 0, 1, 0, 1, 1], [0, 0, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 1, 0]]",81,697.6971
4,99.00327517793032,97.69463340891912,inf,False,"[[0, 0, 0, 1, 0, 1, 1], [0, 0, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 1, 0]]",81,697.6971
5,99.21427221767335,98.96699420508943,134.16366928828938,False,"[[0, 0, 0, 1, 0, 1, 1], [0, 0, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 1, 0]]",81,697.6971
6,99.43786609561,98.4063995968758,131.9319934546525,False,"[[0, 0, 0, 1, 0, 1, 1], [0, 0, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 1, 0]]",81,697.6971
7,99.41267241922276,96.8946837994457,126.40924945332836,False,"[[0, 0, 0, 1, 0, 1, 1], [0, 0, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 1, 0]]",81,697.6971
8,99.60477420167538,99.18745275888134,120.05176337570973,False,"[[0, 0, 0, 1, 0, 1, 1], [0, 0, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 1, 0]]",81,697.6971
9,99.76066007432136,99.69135802469135,111.8040843942811,False,"[[0, 0, 0, 1, 0, 1, 1], [0, 0, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 1, 0]]",81,697.6971
10,99.820495055741,99.54018644494836,107.0742260112541,False,"[[0, 0, 0, 1, 0, 1, 1], [0, 0, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 1, 0]]",81,697.6971
11,99.7953013793538,99.27563618039808,104.35893239019217,False,"[[0, 0, 0, 1, 0, 1, 1], [0, 0, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 1, 0]]",81,697.6971
12,99.90079989922528,99.72915091962712,103.18164496721695,False,"[[0, 0, 0, 1, 0, 1, 1], [0, 0, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 1, 0]]",81,697.6971
13,99.93229199470932,99.75434618291762,102.40250484998592,False,"[[0, 0, 0, 1, 0, 1, 1], [0, 0, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 1, 0]]",81,697.6971
14,99.95433646154817,99.40791131267322,101.7318159121189,False,"[[0, 0, 0, 1, 0, 1, 1], [0, 0, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 1, 0]]",81,697.6971
15,99.984253952258,99.86772486772487,101.41132823414505,False,"[[0, 0, 0, 1, 0, 1, 1], [0, 0, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 1, 0]]",81,697.6971
16,99.984253952258,99.8551272360796,101.16339470079892,False,"[[0, 0, 0, 1, 0, 1, 1], [0, 0, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 1, 0]]",81,697.6971
17,99.98582855703218,99.75434618291762,100.94996294738492,False,"[[0, 0, 0, 1, 0, 1, 1], [0, 0, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 1, 0]]",81,697.6971
18,99.97953013793538,99.87402368354748,100.80551089785334,False,"[[0, 0, 0, 1, 0, 1, 1], [0, 0, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 1, 0]]",81,697.6971
19,100.0,99.90551776266062,100.6943379875225,False,"[[0, 0, 0, 1, 0, 1, 1], [0, 0, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 1, 0]]",81,697.6971
20,100.0,99.91181657848324,100.60471893944914,False,"[[0, 0, 0, 1, 0, 1, 1], [0, 0, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 1, 0]]",81,697.6971
21,99.9968507904516,99.899218946838,100.52825981006252,False,"[[0, 0, 0, 1, 0, 1, 1], [0, 0, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 1, 0]]",81,697.6971
22,99.9984253952258,99.91181657848324,100.46631039435482,False,"[[0, 0, 0, 1, 0, 1, 1], [0, 0, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 1, 0]]",81,697.6971
23,99.9984253952258,99.90551776266062,100.41332962073464,False,"[[0, 0, 0, 1, 0, 1, 1], [0, 0, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 1, 0]]",81,697.6971
24,100.0,99.90551776266062,100.368325009635,False,"[[0, 0, 0, 1, 0, 1, 1], [0, 0, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 1, 0]]",81,697.6971
0,83.69024374881904,50.0,inf,False,"[[0, 0, 0, 1, 1, 1, 0], [0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 1, 1, 0, 0]]",65,624.0427
1,89.26591925426717,88.668430335097,inf,False,"[[0, 0, 0, 1, 1, 1, 0], [0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 1, 1, 0, 0]]",65,624.0427
2,91.52075329092398,88.30309901738474,inf,False,"[[0, 0, 0, 1, 1, 1, 0], [0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 1, 1, 0, 0]]",65,624.0427
3,92.856018139447,92.2965482489292,90.439426823567,False,"[[0, 0, 0, 1, 1, 1, 0], [0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 1, 1, 0, 0]]",65,624.0427
4,93.54254582099892,90.99899218946838,90.6487490535474,False,"[[0, 0, 0, 1, 1, 1, 0], [0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 1, 1, 0, 0]]",65,624.0427
5,93.88738426654908,92.86344167296548,91.2651114130801,False,"[[0, 0, 0, 1, 1, 1, 0], [0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 1, 1, 0, 0]]",65,624.0427
6,94.23064810732508,92.91383219954648,91.6321744203783,False,"[[0, 0, 0, 1, 1, 1, 0], [0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 1, 1, 0, 0]]",65,624.0427
7,94.60855325313346,92.12018140589568,91.72184779842743,True,"[[0, 0, 0, 1, 1, 1, 0], [0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 1, 1, 0, 0]]",65,624.0427
0,90.53977451659634,94.55152431342908,inf,False,"[[0, 1, 1, 0, 1, 0, 1], [1, 0, 1, 1, 0, 1, 1], [0, 1, 0, 1, 1, 0, 0]]",12,1100.1861
1,96.10285318385084,90.26832955404385,inf,False,"[[0, 1, 1, 0, 1, 0, 1], [1, 0, 1, 1, 0, 1, 1], [0, 1, 0, 1, 1, 0, 0]]",12,1100.1861
2,97.59715311456824,93.65709246661628,inf,False,"[[0, 1, 1, 0, 1, 0, 1], [1, 0, 1, 1, 0, 1, 1], [0, 1, 0, 1, 1, 0, 0]]",12,1100.1861
3,98.4112237828305,96.33408919123204,inf,False,"[[0, 1, 1, 0, 1, 0, 1], [1, 0, 1, 1, 0, 1, 1], [0, 1, 0, 1, 1, 0, 0]]",12,1100.1861
4,98.89620205328464,98.04106827916353,120.51914166361938,False,"[[0, 1, 1, 0, 1, 0, 1], [1, 0, 1, 1, 0, 1, 1], [0, 1, 0, 1, 1, 0, 0]]",12,1100.1861
5,99.03949108773698,99.03628117913831,122.09601641870104,False,"[[0, 1, 1, 0, 1, 0, 1], [1, 0, 1, 1, 0, 1, 1], [0, 1, 0, 1, 1, 0, 0]]",12,1100.1861
6,99.40794860490016,99.24414210128496,120.60059887842728,False,"[[0, 1, 1, 0, 1, 0, 1], [1, 0, 1, 1, 0, 1, 1], [0, 1, 0, 1, 1, 0, 0]]",12,1100.1861
7,99.27253259431885,98.74653565129756,110.9739131217374,False,"[[0, 1, 1, 0, 1, 0, 1], [1, 0, 1, 1, 0, 1, 1], [0, 1, 0, 1, 1, 0, 0]]",12,1100.1861
8,99.53549159161052,99.04887881078358,104.1894639056655,False,"[[0, 1, 1, 0, 1, 0, 1], [1, 0, 1, 1, 0, 1, 1], [0, 1, 0, 1, 1, 0, 0]]",12,1100.1861
9,99.67405681174026,98.62055933484504,101.4697080719839,False,"[[0, 1, 1, 0, 1, 0, 1], [1, 0, 1, 1, 0, 1, 1], [0, 1, 0, 1, 1, 0, 0]]",12,1100.1861
10,99.75593625999872,92.6933736457546,98.14336968316351,False,"[[0, 1, 1, 0, 1, 0, 1], [1, 0, 1, 1, 0, 1, 1], [0, 1, 0, 1, 1, 0, 0]]",12,1100.1861
11,99.8063236127732,99.18745275888134,98.4118844188956,False,"[[0, 1, 1, 0, 1, 0, 1], [1, 0, 1, 1, 0, 1, 1], [0, 1, 0, 1, 1, 0, 0]]",12,1100.1861
12,99.89292687535428,99.59057697152936,98.7062871228073,True,"[[0, 1, 1, 0, 1, 0, 1], [1, 0, 1, 1, 0, 1, 1], [0, 1, 0, 1, 1, 0, 0]]",12,1100.1861
0,91.24992126976127,79.623330813807,inf,False,"[[0, 1, 1, 0, 1, 0, 1], [1, 1, 0, 0, 0, 1, 0], [0, 1, 0, 1, 0, 1, 0]]",33,984.7739
1,96.228821565787,89.17233560090703,inf,False,"[[0, 1, 1, 0, 1, 0, 1], [1, 1, 0, 0, 0, 1, 0], [0, 1, 0, 1, 0, 1, 0]]",33,984.7739
2,97.98135667947344,89.79591836734694,inf,False,"[[0, 1, 1, 0, 1, 0, 1], [1, 1, 0, 0, 0, 1, 0], [0, 1, 0, 1, 0, 1, 0]]",33,984.7739
3,98.2994268438622,97.22222222222224,108.16983809002986,False,"[[0, 1, 1, 0, 1, 0, 1], [1, 1, 0, 0, 0, 1, 0], [0, 1, 0, 1, 0, 1, 0]]",33,984.7739
4,98.98752913018832,93.70118417737466,95.78233752404034,False,"[[0, 1, 1, 0, 1, 0, 1], [1, 1, 0, 0, 0, 1, 0], [0, 1, 0, 1, 0, 1, 0]]",33,984.7739
5,99.11034830257606,93.64449483497104,94.74743819225344,False,"[[0, 1, 1, 0, 1, 0, 1], [1, 1, 0, 0, 0, 1, 0], [0, 1, 0, 1, 0, 1, 0]]",33,984.7739
6,99.27410719909302,99.43310657596372,97.1031009341451,False,"[[0, 1, 1, 0, 1, 0, 1], [1, 1, 0, 0, 0, 1, 0], [0, 1, 0, 1, 0, 1, 0]]",33,984.7739
7,99.39850097625497,88.51095993953138,94.3202373262796,False,"[[0, 1, 1, 0, 1, 0, 1], [1, 1, 0, 0, 0, 1, 0], [0, 1, 0, 1, 0, 1, 0]]",33,984.7739
8,99.65988536877244,98.91660367850844,95.34087444967656,False,"[[0, 1, 1, 0, 1, 0, 1], [1, 1, 0, 0, 0, 1, 0], [0, 1, 0, 1, 0, 1, 0]]",33,984.7739
9,99.73704100270832,98.34341143864954,96.00180504887894,False,"[[0, 1, 1, 0, 1, 0, 1], [1, 1, 0, 0, 0, 1, 0], [0, 1, 0, 1, 0, 1, 0]]",33,984.7739
10,99.74806323612772,98.6331569664903,96.57191436014728,False,"[[0, 1, 1, 0, 1, 0, 1], [1, 1, 0, 0, 0, 1, 0], [0, 1, 0, 1, 0, 1, 0]]",33,984.7739
11,99.78270454116016,98.74023683547492,97.03675299131416,False,"[[0, 1, 1, 0, 1, 0, 1], [1, 1, 0, 0, 0, 1, 0], [0, 1, 0, 1, 0, 1, 0]]",33,984.7739
12,99.86458398941866,99.54018644494836,97.57857632164064,False,"[[0, 1, 1, 0, 1, 0, 1], [1, 1, 0, 0, 0, 1, 0], [0, 1, 0, 1, 0, 1, 0]]",33,984.7739
13,99.92756818038671,99.86772486772487,98.09501255884152,False,"[[0, 1, 1, 0, 1, 0, 1], [1, 1, 0, 0, 0, 1, 0], [0, 1, 0, 1, 0, 1, 0]]",33,984.7739
14,99.97953013793538,99.77324263038548,98.48125051908724,False,"[[0, 1, 1, 0, 1, 0, 1], [1, 1, 0, 0, 0, 1, 0], [0, 1, 0, 1, 0, 1, 0]]",33,984.7739
15,99.96378409019336,99.88662131519274,98.79674758170498,True,"[[0, 1, 1, 0, 1, 0, 1], [1, 1, 0, 0, 0, 1, 0], [0, 1, 0, 1, 0, 1, 0]]",33,984.7739
0,86.30251306921963,78.20609725371631,inf,False,"[[0, 0, 0, 1, 0, 1, 1], [0, 0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 1, 0]]",44,533.2046
1,91.88291238899036,86.4071554547745,inf,False,"[[0, 0, 0, 1, 0, 1, 1], [0, 0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 1, 0]]",44,533.2046
2,93.33312338603012,72.86470143613,inf,False,"[[0, 0, 0, 1, 0, 1, 1], [0, 0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 1, 0]]",44,533.2046
3,94.04484474396926,84.27815570672713,81.18333696678468,False,"[[0, 0, 0, 1, 0, 1, 1], [0, 0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 1, 0]]",44,533.2046
4,94.6416199533917,92.18946837994456,128.71884114833486,False,"[[0, 0, 0, 1, 0, 1, 1], [0, 0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 1, 0]]",44,533.2046
5,94.75971531145684,94.8538674729151,137.6588830903306,False,"[[0, 0, 0, 1, 0, 1, 1], [0, 0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 1, 0]]",44,533.2046
6,95.19745543868488,77.14789619551524,87.50933921196405,False,"[[0, 0, 0, 1, 0, 1, 1], [0, 0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 1, 0]]",44,533.2046
7,95.51552560307364,85.85285966238347,86.96366665276206,False,"[[0, 0, 0, 1, 0, 1, 1], [0, 0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 1, 0]]",44,533.2046
8,95.73754487623606,95.33257747543462,103.72511078583004,False,"[[0, 0, 0, 1, 0, 1, 1], [0, 0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 1, 0]]",44,533.2046
9,96.22252314669018,95.09322247417484,114.40918124222766,False,"[[0, 0, 0, 1, 0, 1, 1], [0, 0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 1, 0]]",44,533.2046
10,96.40202809094916,95.64751826656588,115.15592234375802,False,"[[0, 0, 0, 1, 0, 1, 1], [0, 0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 1, 0]]",44,533.2046
11,96.63821880707944,92.46031746031746,106.91575221645846,False,"[[0, 0, 0, 1, 0, 1, 1], [0, 0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 1, 0]]",44,533.2046
12,96.86023808024186,96.44116906021668,107.97514960113432,False,"[[0, 0, 0, 1, 0, 1, 1], [0, 0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 1, 0]]",44,533.2046
13,97.11374944888831,95.477450239355,104.25494901094147,False,"[[0, 0, 0, 1, 0, 1, 1], [0, 0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 1, 0]]",44,533.2046
14,97.23341941172764,92.17057193247668,98.76903909606324,False,"[[0, 0, 0, 1, 0, 1, 1], [0, 0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 1, 0]]",44,533.2046
15,97.3515147697928,96.39077853363568,99.004439219439,False,"[[0, 0, 0, 1, 0, 1, 1], [0, 0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 1, 0]]",44,533.2046
16,97.67115953895572,96.1766187956664,98.77062984540076,True,"[[0, 0, 0, 1, 0, 1, 1], [0, 0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 1, 0]]",44,533.2046
0,86.92763116457769,86.35046611237087,inf,False,"[[0, 0, 0, 1, 1, 1, 0], [0, 0, 0, 0, 0, 0, 0], [0, 1, 1, 0, 0, 1, 0]]",7,704.3055
1,92.21357939157272,92.25875535399344,inf,False,"[[0, 0, 0, 1, 1, 1, 0], [0, 0, 0, 0, 0, 0, 0], [0, 1, 1, 0, 0, 1, 0]]",7,704.3055
2,93.78346035145178,89.55656336608718,inf,False,"[[0, 0, 0, 1, 1, 1, 0], [0, 0, 0, 0, 0, 0, 0], [0, 1, 1, 0, 0, 1, 0]]",7,704.3055
3,94.5597405051332,87.85588309397833,89.89040074721726,False,"[[0, 0, 0, 1, 1, 1, 0], [0, 0, 0, 0, 0, 0, 0], [0, 1, 1, 0, 0, 1, 0]]",7,704.3055
4,95.08250929016816,75.20786092214664,86.2459095232675,False,"[[0, 0, 0, 1, 1, 1, 0], [0, 0, 0, 0, 0, 0, 0], [0, 1, 1, 0, 0, 1, 0]]",7,704.3055
5,95.22894753416892,85.27966742252457,86.08483726456134,False,"[[0, 0, 0, 1, 1, 1, 0], [0, 0, 0, 0, 0, 0, 0], [0, 1, 1, 0, 0, 1, 0]]",7,704.3055
6,95.53442086036404,83.66717057193247,85.88233810940145,True,"[[0, 0, 0, 1, 1, 1, 0], [0, 0, 0, 0, 0, 0, 0], [0, 1, 1, 0, 0, 1, 0]]",7,704.3055
0,90.5948856836934,58.18216175359032,inf,False,"[[0, 1, 1, 0, 1, 0, 0], [0, 1, 0, 0, 0, 1, 0], [0, 1, 0, 1, 1, 0, 0]]",39,975.4971
1,95.97373559236632,96.73721340388008,inf,False,"[[0, 1, 1, 0, 1, 0, 0], [0, 1, 0, 0, 0, 1, 0], [0, 1, 0, 1, 1, 0, 0]]",39,975.4971
2,97.71367386785916,96.48526077097506,inf,False,"[[0, 1, 1, 0, 1, 0, 0], [0, 1, 0, 0, 0, 1, 0], [0, 1, 0, 1, 1, 0, 0]]",39,975.4971
3,98.24431567676513,97.85210380448476,97.17930558600708,False,"[[0, 1, 1, 0, 1, 0, 0], [0, 1, 0, 0, 0, 1, 0], [0, 1, 0, 1, 1, 0, 0]]",39,975.4971
4,98.95761163947849,94.75308641975307,inf,False,"[[0, 1, 1, 0, 1, 0, 0], [0, 1, 0, 0, 0, 1, 0], [0, 1, 0, 1, 1, 0, 0]]",39,975.4971
5,99.09617685960824,99.21264802217183,97.07920032500007,False,"[[0, 1, 1, 0, 1, 0, 0], [0, 1, 0, 0, 0, 1, 0], [0, 1, 0, 1, 1, 0, 0]]",39,975.4971
6,99.39535176670655,91.29503653313176,inf,False,"[[0, 1, 1, 0, 1, 0, 0], [0, 1, 0, 0, 0, 1, 0], [0, 1, 0, 1, 1, 0, 0]]",39,975.4971
7,99.4284184669648,95.4522549760645,inf,False,"[[0, 1, 1, 0, 1, 0, 0], [0, 1, 0, 0, 0, 1, 0], [0, 1, 0, 1, 1, 0, 0]]",39,975.4971
