epoch,train_accs,val_accs,predictions,converged,genome,arch,flops
2,98.79385274296152,95.28848576467624,inf,False,"[[1, 0, 1, 0, 0, 1, 0], [0, 1, 0, 1, 1, 0, 1], [1, 0, 1, 0, 0, 1, 1]]",76,1046.3296
3,99.08358002141462,98.11665406903502,97.16133447449322,False,"[[1, 0, 1, 0, 0, 1, 0], [0, 1, 0, 1, 1, 0, 1], [1, 0, 1, 0, 0, 1, 1]]",76,1046.3296
4,99.39377716193236,98.22373393801963,97.42693468008603,False,"[[1, 0, 1, 0, 0, 1, 0], [0, 1, 0, 1, 1, 0, 1], [1, 0, 1, 0, 0, 1, 1]]",76,1046.3296
5,99.6236694589658,99.7039556563366,97.8823438921992,True,"[[1, 0, 1, 0, 0, 1, 0], [0, 1, 0, 1, 1, 0, 1], [1, 0, 1, 0, 0, 1, 1]]",76,1046.3296
6,99.64728853057882,97.95918367346938,97.8951496374376,True,"[[1, 0, 1, 0, 0, 1, 0], [0, 1, 0, 1, 1, 0, 1], [1, 0, 1, 0, 0, 1, 1]]",76,1046.3296
7,99.68035523083708,95.20030234315948,97.51016928666644,True,"[[1, 0, 1, 0, 0, 1, 0], [0, 1, 0, 1, 1, 0, 1], [1, 0, 1, 0, 0, 1, 1]]",76,1046.3296
8,99.79687598412798,89.36759889140842,96.49234775064204,False,"[[1, 0, 1, 0, 0, 1, 0], [0, 1, 0, 1, 1, 0, 1], [1, 0, 1, 0, 0, 1, 1]]",76,1046.3296
9,99.86143477987024,98.47568657092468,96.71271910704132,False,"[[1, 0, 1, 0, 0, 1, 0], [0, 1, 0, 1, 1, 0, 1], [1, 0, 1, 0, 0, 1, 1]]",76,1046.3296
10,99.96693329974175,99.8551272360796,97.02696038117342,True,"[[1, 0, 1, 0, 0, 1, 0], [0, 1, 0, 1, 1, 0, 1], [1, 0, 1, 0, 0, 1, 1]]",76,1046.3296
11,99.96850790451596,99.55908289241624,97.25715416887836,True,"[[1, 0, 1, 0, 0, 1, 0], [0, 1, 0, 1, 1, 0, 1], [1, 0, 1, 0, 0, 1, 1]]",76,1046.3296
12,99.9905523713548,99.95590828924162,97.48205152927676,True,"[[1, 0, 1, 0, 0, 1, 0], [0, 1, 0, 1, 1, 0, 1], [1, 0, 1, 0, 0, 1, 1]]",76,1046.3296
13,99.98267934748378,99.91181657848324,97.6689585992196,True,"[[1, 0, 1, 0, 0, 1, 0], [0, 1, 0, 1, 1, 0, 1], [1, 0, 1, 0, 0, 1, 1]]",76,1046.3296
14,99.9952761856774,99.90551776266062,97.82871581697432,True,"[[1, 0, 1, 0, 0, 1, 0], [0, 1, 0, 1, 1, 0, 1], [1, 0, 1, 0, 0, 1, 1]]",76,1046.3296
15,99.992126976129,99.96220710506424,97.97095742096636,True,"[[1, 0, 1, 0, 0, 1, 0], [0, 1, 0, 1, 1, 0, 1], [1, 0, 1, 0, 0, 1, 1]]",76,1046.3296
16,99.9984253952258,99.96220710506424,98.10246252370824,True,"[[1, 0, 1, 0, 0, 1, 0], [0, 1, 0, 1, 1, 0, 1], [1, 0, 1, 0, 0, 1, 1]]",76,1046.3296
17,100.0,99.92441421012848,98.25836072974302,True,"[[1, 0, 1, 0, 0, 1, 0], [0, 1, 0, 1, 1, 0, 1], [1, 0, 1, 0, 0, 1, 1]]",76,1046.3296
18,99.9984253952258,99.96850592088688,98.39621168339002,True,"[[1, 0, 1, 0, 0, 1, 0], [0, 1, 0, 1, 1, 0, 1], [1, 0, 1, 0, 0, 1, 1]]",76,1046.3296
19,100.0,99.98110355253212,98.5149981401852,True,"[[1, 0, 1, 0, 0, 1, 0], [0, 1, 0, 1, 1, 0, 1], [1, 0, 1, 0, 0, 1, 1]]",76,1046.3296
20,100.0,99.9748047367095,98.6193941115298,True,"[[1, 0, 1, 0, 0, 1, 0], [0, 1, 0, 1, 1, 0, 1], [1, 0, 1, 0, 0, 1, 1]]",76,1046.3296
21,99.9984253952258,99.949609473419,98.71285913662274,True,"[[1, 0, 1, 0, 0, 1, 0], [0, 1, 0, 1, 1, 0, 1], [1, 0, 1, 0, 0, 1, 1]]",76,1046.3296
22,100.0,99.99370118417735,98.80628693227936,True,"[[1, 0, 1, 0, 0, 1, 0], [0, 1, 0, 1, 1, 0, 1], [1, 0, 1, 0, 0, 1, 1]]",76,1046.3296
23,100.0,99.98740236835476,100.3931496350713,False,"[[1, 0, 1, 0, 0, 1, 0], [0, 1, 0, 1, 1, 0, 1], [1, 0, 1, 0, 0, 1, 1]]",76,1046.3296
24,100.0,99.94331065759636,100.30762110872044,False,"[[1, 0, 1, 0, 0, 1, 0], [0, 1, 0, 1, 1, 0, 1], [1, 0, 1, 0, 0, 1, 1]]",76,1046.3296
0,88.02513069219626,70.37037037037037,inf,False,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 0, 0, 1, 1]]",0,740.0186
1,93.54884424009572,59.649785840262034,inf,False,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 0, 0, 1, 1]]",0,740.0186
2,95.17698557662028,81.27362055933484,inf,False,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 0, 0, 1, 1]]",0,740.0186
3,95.8729608868174,87.27009322247417,166.54883652355403,False,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 0, 0, 1, 1]]",0,740.0186
4,96.5311456824337,95.11841773746536,171.21305662829914,False,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 0, 0, 1, 1]]",0,740.0186
5,96.76103797946716,77.77777777777777,92.99356158752326,False,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 0, 0, 1, 1]]",0,740.0186
6,97.1940542923726,96.01914840010078,104.86941095712574,False,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 0, 0, 1, 1]]",0,740.0186
7,97.63494362914908,97.57495590828924,112.02017236685464,False,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 0, 0, 1, 1]]",0,740.0186
8,98.0222964036027,97.67573696145124,109.51080971012892,False,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 0, 0, 1, 1]]",0,740.0186
9,98.44114127354034,95.65381708238851,103.68707109958848,False,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 0, 0, 1, 1]]",0,740.0186
10,98.47263336902438,98.015873015873,102.74205697168948,False,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 0, 0, 1, 1]]",0,740.0186
11,98.81904641934874,94.65860418241373,100.0375533326385,False,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 0, 0, 1, 1]]",0,740.0186
12,99.02531964476916,97.53716301335348,99.66757658806424,False,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 0, 0, 1, 1]]",0,740.0186
13,99.09145304528565,98.14814814814817,99.53118540409116,False,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 0, 0, 1, 1]]",0,740.0186
14,99.29772627070604,97.08364827412449,99.09589492671807,True,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 0, 0, 1, 1]]",0,740.0186
15,99.3402405996095,99.1811539430587,99.2336775664678,True,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 0, 0, 1, 1]]",0,740.0186
16,99.5339169868363,97.64424288233812,99.0045143094046,True,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 0, 0, 1, 1]]",0,740.0186
17,99.59532657303016,97.60644998740236,98.81828231319466,True,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 0, 0, 1, 1]]",0,740.0186
18,99.66933299741764,99.25044091710758,98.909864962627,True,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 0, 0, 1, 1]]",0,740.0186
19,99.78900296025698,99.2567397329302,98.97493184944678,True,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 0, 0, 1, 1]]",0,740.0186
20,99.83151728916042,99.4520030234316,99.0451827945981,True,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 0, 0, 1, 1]]",0,740.0186
21,99.83466649870884,99.40791131267322,99.09334037894376,True,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 0, 0, 1, 1]]",0,740.0186
22,99.86615859419284,99.4520030234316,99.134617681308,True,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 0, 0, 1, 1]]",0,740.0186
23,99.88505385148328,99.48979591836736,99.17054860123488,True,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 0, 0, 1, 1]]",0,740.0186
24,99.88505385148328,99.4520030234316,99.1960260441512,True,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 0, 0, 1, 1]]",0,740.0186
0,91.46879133337532,83.64197530864197,inf,False,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 1, 0], [1, 0, 1, 1, 1, 0, 0]]",92,904.2344
1,97.25861308811488,97.08364827412449,inf,False,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 1, 0], [1, 0, 1, 1, 1, 0, 0]]",92,904.2344
2,98.44901429741137,95.7734945830184,inf,False,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 1, 0], [1, 0, 1, 1, 1, 0, 0]]",92,904.2344
3,98.91352270580084,98.07886117409927,inf,False,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 1, 0], [1, 0, 1, 1, 1, 0, 0]]",92,904.2344
4,99.35756125212572,97.00176366843031,inf,False,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 1, 0], [1, 0, 1, 1, 1, 0, 0]]",92,904.2344
5,99.34181520438368,97.9087931468884,97.19863617264797,False,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 1, 0], [1, 0, 1, 1, 1, 0, 0]]",92,904.2344
6,99.54493922025571,98.63945578231292,97.51219889258851,False,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 1, 0], [1, 0, 1, 1, 1, 0, 0]]",92,904.2344
7,99.59690117780436,97.7387251196775,97.55354427813784,True,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 1, 0], [1, 0, 1, 1, 1, 0, 0]]",92,904.2344
