epoch,train_accs,val_accs,epoch_times,predictions,converged,penguin_times,genome,flops,arch
0,79.93953517667066,50.018896447467874,118.04884481430054,inf,False,0.0001659393310546,"[[0, 0, 1, 0, 0, 0, 1], [0, 0, 1, 1, 0, 1, 1], [0, 0, 1, 1, 1, 0, 1]]",917.7927,73
1,87.09453927064307,77.97933988410179,62.53598880767822,inf,False,0.0001201629638671,"[[0, 0, 1, 0, 0, 0, 1], [0, 0, 1, 1, 0, 1, 1], [0, 0, 1, 1, 1, 0, 1]]",917.7927,73
2,90.04062480317441,52.51322751322751,62.40977907180786,inf,False,0.0001356601715087,"[[0, 0, 1, 0, 0, 0, 1], [0, 0, 1, 1, 0, 1, 1], [0, 0, 1, 1, 1, 0, 1]]",917.7927,73
3,92.05926812370096,73.07256235827664,62.54217505455017,67.85504494835382,False,0.0644328594207763,"[[0, 0, 1, 0, 0, 0, 1], [0, 0, 1, 1, 0, 1, 1], [0, 0, 1, 1, 1, 0, 1]]",917.7927,73
4,93.58191094035396,90.86041824137062,62.49356245994568,165.14489162714852,False,0.0426890850067138,"[[0, 0, 1, 0, 0, 0, 1], [0, 0, 1, 1, 0, 1, 1], [0, 0, 1, 1, 1, 0, 1]]",917.7927,73
5,94.53769603829438,67.41622574955909,62.47574043273926,72.3683620358269,False,0.0935719013214111,"[[0, 0, 1, 0, 0, 0, 1], [0, 0, 1, 1, 0, 1, 1], [0, 0, 1, 1, 1, 0, 1]]",917.7927,73
6,95.20847767210432,85.04661123708743,62.486350297927856,85.71455155372081,False,0.0128533840179443,"[[0, 0, 1, 0, 0, 0, 1], [0, 0, 1, 1, 0, 1, 1], [0, 0, 1, 1, 1, 0, 1]]",917.7927,73
7,95.89657995843044,92.90753338372386,62.48274874687195,133.93972850931902,False,0.0355052947998046,"[[0, 0, 1, 0, 0, 0, 1], [0, 0, 1, 1, 0, 1, 1], [0, 0, 1, 1, 1, 0, 1]]",917.7927,73
8,96.47918372488505,92.51070798689848,62.40440535545349,128.41740616673033,False,0.0277097225189209,"[[0, 0, 1, 0, 0, 0, 1], [0, 0, 1, 1, 0, 1, 1], [0, 0, 1, 1, 1, 0, 1]]",917.7927,73
9,96.94999055237136,94.97354497354496,62.39586496353149,123.00915713571428,False,0.0248694419860839,"[[0, 0, 1, 0, 0, 0, 1], [0, 0, 1, 1, 0, 1, 1], [0, 0, 1, 1, 1, 0, 1]]",917.7927,73
10,97.6538388864395,94.54522549760644,62.46388220787048,112.76178984600156,False,0.0169539451599121,"[[0, 0, 1, 0, 0, 0, 1], [0, 0, 1, 1, 0, 1, 1], [0, 0, 1, 1, 1, 0, 1]]",917.7927,73
11,98.25376330541036,94.33106575963718,62.54166460037232,106.52517055100368,False,0.0122685432434082,"[[0, 0, 1, 0, 0, 0, 1], [0, 0, 1, 1, 0, 1, 1], [0, 0, 1, 1, 1, 0, 1]]",917.7927,73
12,98.42696983057252,95.72940287226,62.38076186180115,104.16431752107034,False,0.0124480724334716,"[[0, 0, 1, 0, 0, 0, 1], [0, 0, 1, 1, 0, 1, 1], [0, 0, 1, 1, 1, 0, 1]]",917.7927,73
13,98.97965610631732,88.90148652053414,62.328601360321045,98.52853411474368,False,0.0109498500823974,"[[0, 0, 1, 0, 0, 0, 1], [0, 0, 1, 1, 0, 1, 1], [0, 0, 1, 1, 1, 0, 1]]",917.7927,73
14,99.27095798954464,95.8994708994709,62.44259715080261,98.44637279578168,False,0.0133795738220214,"[[0, 0, 1, 0, 0, 0, 1], [0, 0, 1, 1, 0, 1, 1], [0, 0, 1, 1, 1, 0, 1]]",917.7927,73
15,99.61264722554638,90.2557319223986,62.350597620010376,96.46599566154278,False,0.010979413986206,"[[0, 0, 1, 0, 0, 0, 1], [0, 0, 1, 1, 0, 1, 1], [0, 0, 1, 1, 1, 0, 1]]",917.7927,73
16,99.8110474270958,96.2711010330058,62.35468316078186,96.67832279574584,False,0.0111527442932128,"[[0, 0, 1, 0, 0, 0, 1], [0, 0, 1, 1, 0, 1, 1], [0, 0, 1, 1, 1, 0, 1]]",917.7927,73
17,99.94803804245134,96.87578735197783,62.404459953308105,96.91104619834977,True,0.0103392601013183,"[[0, 0, 1, 0, 0, 0, 1], [0, 0, 1, 1, 0, 1, 1], [0, 0, 1, 1, 1, 0, 1]]",917.7927,73
0,80.05605592996157,60.29226505416982,86.43754410743713,inf,False,0.0001482963562011,"[[1, 0, 1, 0, 0, 0, 0], [0, 0, 1, 1, 0, 1, 1], [0, 0, 1, 1, 1, 0, 0]]",973.0611,97
1,87.33702840587013,79.61073318216175,67.21368408203125,inf,False,0.0001776218414306,"[[1, 0, 1, 0, 0, 0, 0], [0, 0, 1, 1, 0, 1, 1], [0, 0, 1, 1, 1, 0, 0]]",973.0611,97
2,90.2217043522076,77.94784580498866,67.12950468063354,inf,False,0.0001893043518066,"[[1, 0, 1, 0, 0, 0, 0], [0, 0, 1, 1, 0, 1, 1], [0, 0, 1, 1, 1, 0, 0]]",973.0611,97
3,92.098633243056,52.85336356764928,67.2728283405304,67.67605771420934,False,0.0053122043609619,"[[1, 0, 1, 0, 0, 0, 0], [0, 0, 1, 1, 0, 1, 1], [0, 0, 1, 1, 1, 0, 0]]",973.0611,97
4,93.3221011526107,83.00579491055682,67.32345986366272,73.35443674484462,False,0.0523080825805664,"[[1, 0, 1, 0, 0, 0, 0], [0, 0, 1, 1, 0, 1, 1], [0, 0, 1, 1, 1, 0, 0]]",973.0611,97
5,94.4542419852617,55.51146384479718,67.21917414665222,69.78584009023943,False,0.0394172668457031,"[[1, 0, 1, 0, 0, 0, 0], [0, 0, 1, 1, 0, 1, 1], [0, 0, 1, 1, 1, 0, 0]]",973.0611,97
6,95.17541097184606,90.53917863441671,67.23097324371338,73.24473327796929,False,0.045285940170288,"[[1, 0, 1, 0, 0, 0, 0], [0, 0, 1, 1, 0, 1, 1], [0, 0, 1, 1, 1, 0, 0]]",973.0611,97
7,95.80367827675254,92.64928193499622,67.25217247009277,122.3615127149424,False,0.0498676300048828,"[[1, 0, 1, 0, 0, 0, 0], [0, 0, 1, 1, 0, 1, 1], [0, 0, 1, 1, 1, 0, 0]]",973.0611,97
8,96.39100585752976,85.41824137062233,67.16609144210815,121.4832442186192,False,0.0416147708892822,"[[1, 0, 1, 0, 0, 0, 0], [0, 0, 1, 1, 0, 1, 1], [0, 0, 1, 1, 1, 0, 0]]",973.0611,97
9,96.91220003779053,89.1408415217939,67.18394446372986,122.00686631337426,False,0.0513570308685302,"[[1, 0, 1, 0, 0, 0, 0], [0, 0, 1, 1, 0, 1, 1], [0, 0, 1, 1, 1, 0, 0]]",973.0611,97
10,97.48220696605152,85.73318216175359,67.19926524162292,inf,False,0.0843880176544189,"[[1, 0, 1, 0, 0, 0, 0], [0, 0, 1, 1, 0, 1, 1], [0, 0, 1, 1, 1, 0, 0]]",973.0611,97
11,97.91837248850538,90.36911060720584,67.17095494270325,117.7734576522012,False,0.0420725345611572,"[[1, 0, 1, 0, 0, 0, 0], [0, 0, 1, 1, 0, 1, 1], [0, 0, 1, 1, 1, 0, 0]]",973.0611,97
12,98.4836556024438,92.18316956412194,67.14771509170532,117.1261003429816,False,0.0402257442474365,"[[1, 0, 1, 0, 0, 0, 0], [0, 0, 1, 1, 0, 1, 1], [0, 0, 1, 1, 1, 0, 0]]",973.0611,97
13,98.84896391005856,96.34038800705468,67.26887059211731,117.56290557294405,False,0.0395121574401855,"[[1, 0, 1, 0, 0, 0, 0], [0, 0, 1, 1, 0, 1, 1], [0, 0, 1, 1, 1, 0, 0]]",973.0611,97
14,99.19537696038294,86.24338624338624,67.14941549301147,102.86087382711536,False,0.0131230354309082,"[[1, 0, 1, 0, 0, 0, 0], [0, 0, 1, 1, 0, 1, 1], [0, 0, 1, 1, 1, 0, 0]]",973.0611,97
15,99.62524406374,96.68052406147643,67.15341663360596,104.70278055996386,False,0.0191829204559326,"[[1, 0, 1, 0, 0, 0, 0], [0, 0, 1, 1, 0, 1, 1], [0, 0, 1, 1, 1, 0, 0]]",973.0611,97
16,99.8000251936764,96.56084656084656,67.11529088020325,104.67341738868276,False,0.0120069980621337,"[[1, 0, 1, 0, 0, 0, 0], [0, 0, 1, 1, 0, 1, 1], [0, 0, 1, 1, 1, 0, 0]]",973.0611,97
17,99.94803804245134,96.27739984882842,67.14628386497498,103.66637985771204,False,0.0116243362426757,"[[1, 0, 1, 0, 0, 0, 0], [0, 0, 1, 1, 0, 1, 1], [0, 0, 1, 1, 1, 0, 0]]",973.0611,97
18,99.984253952258,97.0647518266566,67.14201307296753,102.9821524064452,False,0.0123364925384521,"[[1, 0, 1, 0, 0, 0, 0], [0, 0, 1, 1, 0, 1, 1], [0, 0, 1, 1, 1, 0, 0]]",973.0611,97
19,99.992126976129,97.02695893172084,67.17586040496826,102.15853457625118,False,0.0114715099334716,"[[1, 0, 1, 0, 0, 0, 0], [0, 0, 1, 1, 0, 1, 1], [0, 0, 1, 1, 1, 0, 0]]",973.0611,97
20,99.9937015809032,97.04585537918872,67.06248188018799,101.38381710270124,False,0.0107650756835937,"[[1, 0, 1, 0, 0, 0, 0], [0, 0, 1, 1, 0, 1, 1], [0, 0, 1, 1, 1, 0, 0]]",973.0611,97
21,99.9968507904516,97.0647518266566,67.04110980033875,100.70495540609288,False,0.0088655948638916,"[[1, 0, 1, 0, 0, 0, 0], [0, 0, 1, 1, 0, 1, 1], [0, 0, 1, 1, 1, 0, 0]]",973.0611,97
22,100.0,97.08364827412449,67.14675569534302,100.12810444254563,False,0.0088140964508056,"[[1, 0, 1, 0, 0, 0, 0], [0, 0, 1, 1, 0, 1, 1], [0, 0, 1, 1, 1, 0, 0]]",973.0611,97
23,100.0,97.08994708994707,67.25609397888184,99.64147160424548,False,0.0106532573699951,"[[1, 0, 1, 0, 0, 0, 0], [0, 0, 1, 1, 0, 1, 1], [0, 0, 1, 1, 1, 0, 0]]",973.0611,97
24,100.0,97.10884353741496,67.23632836341858,99.23407494868952,False,0.0081417560577392,"[[1, 0, 1, 0, 0, 0, 0], [0, 0, 1, 1, 0, 1, 1], [0, 0, 1, 1, 1, 0, 0]]",973.0611,97
0,81.17087611009637,83.33963214915596,97.40232038497923,inf,False,0.0001709461212158,"[[0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0], [1, 0, 1, 1, 1, 0, 1]]",703.841,79
1,89.40920828871953,51.08339632149156,47.624053716659546,inf,False,0.0001664161682128,"[[0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0], [1, 0, 1, 1, 1, 0, 1]]",703.841,79
2,92.50960508912264,91.106072058453,47.53548240661621,inf,False,0.0001490116119384,"[[0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0], [1, 0, 1, 1, 1, 0, 1]]",703.841,79
3,94.21647666435724,92.30284706475184,47.52516961097717,164.95289308935222,False,0.0293130874633789,"[[0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0], [1, 0, 1, 1, 1, 0, 1]]",703.841,79
4,95.42577313094414,94.7593852355757,47.61331009864807,165.37463497388228,False,0.0372939109802246,"[[0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0], [1, 0, 1, 1, 1, 0, 1]]",703.841,79
5,96.35006613340052,95.39556563366088,47.79141426086426,160.36773670943845,False,0.0628955364227294,"[[0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0], [1, 0, 1, 1, 1, 0, 1]]",703.841,79
6,96.90747622346792,88.1708238851096,47.66752934455872,105.4933620219746,False,0.0119454860687255,"[[0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0], [1, 0, 1, 1, 1, 0, 1]]",703.841,79
7,97.37670844618,89.34870244394054,47.64097476005554,97.11298858504048,False,0.0106244087219238,"[[0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0], [1, 0, 1, 1, 1, 0, 1]]",703.841,79
8,97.97033444605404,95.0554295792391,47.66326308250427,97.41774600428688,False,0.0123186111450195,"[[0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0], [1, 0, 1, 1, 1, 0, 1]]",703.841,79
9,98.4836556024438,73.05366591080877,47.67275667190552,90.05163989530561,False,0.0073862075805664,"[[0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0], [1, 0, 1, 1, 1, 0, 1]]",703.841,79
10,98.6867796183158,93.241370622323,47.59724235534668,90.71245568282164,False,0.008533239364624,"[[0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0], [1, 0, 1, 1, 1, 0, 1]]",703.841,79
11,99.23474207973798,96.48526077097506,47.601309299468994,91.83081821842956,False,0.0088012218475341,"[[0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0], [1, 0, 1, 1, 1, 0, 1]]",703.841,79
12,99.47408200541663,91.53439153439152,47.62668943405152,91.80437453927772,False,0.0070850849151611,"[[0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0], [1, 0, 1, 1, 1, 0, 1]]",703.841,79
13,99.70712351199847,94.00352733686069,47.58963108062744,92.1692869201872,True,0.0096595287322998,"[[0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0], [1, 0, 1, 1, 1, 0, 1]]",703.841,79
0,76.84858600491276,52.90375409423029,137.9694926738739,inf,False,0.000136375427246,"[[0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [1, 0, 1, 1, 1, 0, 1]]",539.6252,41
1,83.48397052339863,50.37792894935752,48.34292721748352,inf,False,0.0001561641693115,"[[0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [1, 0, 1, 1, 1, 0, 1]]",539.6252,41
2,85.54670277760282,61.02922650541698,48.06591844558716,inf,False,0.0001428127288818,"[[0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [1, 0, 1, 1, 1, 0, 1]]",539.6252,41
3,87.1228821565787,79.95716805240615,48.03732490539551,169.24660098416427,False,0.0343635082244873,"[[0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [1, 0, 1, 1, 1, 0, 1]]",539.6252,41
4,87.93222901051836,87.60393046107332,48.08523726463318,174.82618141454483,False,0.0281860828399658,"[[0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [1, 0, 1, 1, 1, 0, 1]]",539.6252,41
5,88.85179819865213,88.87629125724364,48.02503418922424,172.014171193265,False,0.032022476196289,"[[0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [1, 0, 1, 1, 1, 0, 1]]",539.6252,41
6,89.86741827801222,88.74401612496851,48.03665041923523,128.22001376344494,False,0.0206475257873535,"[[0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [1, 0, 1, 1, 1, 0, 1]]",539.6252,41
7,90.4012092964666,75.08818342151676,48.04545044898987,91.00901358161376,False,0.0287327766418457,"[[0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [1, 0, 1, 1, 1, 0, 1]]",539.6252,41
8,91.11922907350257,70.58453010833964,47.98284888267517,83.51112061941663,False,0.0101373195648193,"[[0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [1, 0, 1, 1, 1, 0, 1]]",539.6252,41
9,91.48768659066576,70.75459813555052,47.98148584365845,80.54499093715812,False,0.01045823097229,"[[0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [1, 0, 1, 1, 1, 0, 1]]",539.6252,41
10,92.4859860175096,86.18039808516,48.02644944190979,81.66247317354885,False,0.0107402801513671,"[[0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [1, 0, 1, 1, 1, 0, 1]]",539.6252,41
11,93.11110411286766,90.63995968757874,48.13875460624695,83.34682779489333,False,0.0098910331726074,"[[0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [1, 0, 1, 1, 1, 0, 1]]",539.6252,41
12,93.50003149209547,85.23557571176619,48.05760836601257,83.70186669297301,False,0.0128145217895507,"[[0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [1, 0, 1, 1, 1, 0, 1]]",539.6252,41
13,94.24954336461548,85.92844545225498,48.22458171844482,84.06958842880218,True,0.0086555480957031,"[[0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [1, 0, 1, 1, 1, 0, 1]]",539.6252,41
0,81.24645713925804,50.03779289493576,99.76284623146056,inf,False,0.0001296997070312,"[[0, 0, 1, 0, 0, 0, 1], [1, 0, 1, 1, 0, 1, 1], [0, 0, 1, 0, 0, 1, 0]]",793.5239,36
1,89.31158279271902,88.13303099017385,57.353846311569214,inf,False,0.0004911422729492,"[[0, 0, 1, 0, 0, 0, 1], [1, 0, 1, 1, 0, 1, 1], [0, 0, 1, 0, 0, 1, 0]]",793.5239,36
2,92.18523650563708,91.85563114134544,57.22129511833191,inf,False,0.0001723766326904,"[[0, 0, 1, 0, 0, 0, 1], [1, 0, 1, 1, 0, 1, 1], [0, 0, 1, 0, 0, 1, 0]]",793.5239,36
3,93.82754928512944,57.07357016880827,57.14414429664612,79.02075163221919,False,0.0773544311523437,"[[0, 0, 1, 0, 0, 0, 1], [1, 0, 1, 1, 0, 1, 1], [0, 0, 1, 0, 0, 1, 0]]",793.5239,36
4,94.90772816023178,83.19475938523557,57.33519697189331,80.06425579579889,False,0.0821366310119628,"[[0, 0, 1, 0, 0, 0, 1], [1, 0, 1, 1, 0, 1, 1], [0, 0, 1, 0, 0, 1, 0]]",793.5239,36
5,95.6887321282358,91.20685311161502,57.24146699905396,82.2927781912729,False,0.0885684490203857,"[[0, 0, 1, 0, 0, 0, 1], [1, 0, 1, 1, 0, 1, 1], [0, 0, 1, 0, 0, 1, 0]]",793.5239,36
6,96.17371039868992,90.19274376417232,57.17679166793823,83.60944457557389,False,0.0837869644165039,"[[0, 0, 1, 0, 0, 0, 1], [1, 0, 1, 1, 0, 1, 1], [0, 0, 1, 0, 0, 1, 0]]",793.5239,36
7,96.65081564527304,71.66162761400857,57.16490983963013,81.902609149521,False,0.0804111957550048,"[[0, 0, 1, 0, 0, 0, 1], [1, 0, 1, 1, 0, 1, 1], [0, 0, 1, 0, 0, 1, 0]]",793.5239,36
8,97.0854065629527,93.85865457294028,57.147289991378784,83.39711891591413,False,0.0810449123382568,"[[0, 0, 1, 0, 0, 0, 1], [1, 0, 1, 1, 0, 1, 1], [0, 0, 1, 0, 0, 1, 0]]",793.5239,36
9,97.43496882282548,69.74048878810784,57.10752415657044,81.87971239864115,False,0.0789110660552978,"[[0, 0, 1, 0, 0, 0, 1], [1, 0, 1, 1, 0, 1, 1], [0, 0, 1, 0, 0, 1, 0]]",793.5239,36
10,97.97190905082824,96.8190980095742,57.07968544960022,83.3736563659441,False,0.0749638080596923,"[[0, 0, 1, 0, 0, 0, 1], [1, 0, 1, 1, 0, 1, 1], [0, 0, 1, 0, 0, 1, 0]]",793.5239,36
11,98.35768722050766,75.69916855631142,57.141032457351685,82.6759734961544,False,0.0787992477416992,"[[0, 0, 1, 0, 0, 0, 1], [1, 0, 1, 1, 0, 1, 1], [0, 0, 1, 0, 0, 1, 0]]",793.5239,36
12,98.56710965547649,95.18770471151424,57.11528658866882,83.71862073948553,False,0.0745539665222168,"[[0, 0, 1, 0, 0, 0, 1], [1, 0, 1, 1, 0, 1, 1], [0, 0, 1, 0, 0, 1, 0]]",793.5239,36
13,98.99697675883353,96.98286722096246,57.104533433914185,84.73895508995011,False,0.0799970626831054,"[[0, 0, 1, 0, 0, 0, 1], [1, 0, 1, 1, 0, 1, 1], [0, 0, 1, 0, 0, 1, 0]]",793.5239,36
14,99.26623417522202,92.67447719828672,57.22258639335632,85.30578056366443,False,0.0855450630187988,"[[0, 0, 1, 0, 0, 0, 1], [1, 0, 1, 1, 0, 1, 1], [0, 0, 1, 0, 0, 1, 0]]",793.5239,36
15,99.49140265793284,88.79440665154951,57.14173150062561,85.53835679730982,False,0.0890955924987793,"[[0, 0, 1, 0, 0, 0, 1], [1, 0, 1, 1, 0, 1, 1], [0, 0, 1, 0, 0, 1, 0]]",793.5239,36
16,99.68192983561126,97.1655328798186,57.10582184791565,86.26506498348546,False,0.0876040458679199,"[[0, 0, 1, 0, 0, 0, 1], [1, 0, 1, 1, 0, 1, 1], [0, 0, 1, 0, 0, 1, 0]]",793.5239,36
17,99.85513636077344,98.12925170068029,57.05480718612671,86.96296760472511,False,0.0817570686340332,"[[0, 0, 1, 0, 0, 0, 1], [1, 0, 1, 1, 0, 1, 1], [0, 0, 1, 0, 0, 1, 0]]",793.5239,36
18,99.93229199470932,98.1355505165029,57.06786346435547,87.58371455746749,False,0.1084711551666259,"[[0, 0, 1, 0, 0, 0, 1], [1, 0, 1, 1, 0, 1, 1], [0, 0, 1, 0, 0, 1, 0]]",793.5239,36
19,99.96378409019336,98.14814814814817,57.17640972137451,88.14153068552972,False,0.0623841285705566,"[[0, 0, 1, 0, 0, 0, 1], [1, 0, 1, 1, 0, 1, 1], [0, 0, 1, 0, 0, 1, 0]]",793.5239,36
20,99.97795553316118,98.30561854371378,57.18650960922241,88.67201809137359,False,0.0275542736053466,"[[0, 0, 1, 0, 0, 0, 1], [1, 0, 1, 1, 0, 1, 1], [0, 0, 1, 0, 0, 1, 0]]",793.5239,36
21,99.9952761856774,98.24263038548752,57.09204602241516,89.15087545463905,False,0.0183055400848388,"[[0, 0, 1, 0, 0, 0, 1], [1, 0, 1, 1, 0, 1, 1], [0, 0, 1, 0, 0, 1, 0]]",793.5239,36
