epoch,train_accs,val_accs,epoch_times,predictions,converged,penguin_times,genome,flops,arch
18,99.50085028657809,97.612748803225,56.54519009590149,101.89853956174544,False,0.0109162330627441,"[[0, 0, 0, 1, 1, 1, 0], [0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0]]",526.0669,77
19,99.54179001070732,99.6283698664651,56.517165184021,101.63490528086456,False,0.0091397762298583,"[[0, 0, 0, 1, 1, 1, 0], [0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0]]",526.0669,77
20,99.56068526799773,99.71025447215924,56.536700963974,101.4233660478143,False,0.0113172531127929,"[[0, 0, 0, 1, 1, 1, 0], [0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0]]",526.0669,77
21,99.65516155444983,99.60947341899724,56.488545656204224,101.23108056464253,False,0.0112998485565185,"[[0, 0, 0, 1, 1, 1, 0], [0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0]]",526.0669,77
22,99.6268186685142,99.58427815570673,56.52339458465576,101.06512955389135,False,0.0110859870910644,"[[0, 0, 0, 1, 1, 1, 0], [0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0]]",526.0669,77
23,99.70239969767589,99.71025447215924,56.55589938163757,100.93689157459076,False,0.0107865333557128,"[[0, 0, 0, 1, 1, 1, 0], [0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0]]",526.0669,77
24,99.69452667380487,99.71025447215924,56.49921417236328,100.82701918688926,False,0.0110735893249511,"[[0, 0, 0, 1, 1, 1, 0], [0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0]]",526.0669,77
0,94.27158783145433,97.80801209372638,81.1157717704773,inf,False,0.000136375427246,"[[0, 0, 0, 0, 1, 1, 0], [0, 0, 0, 1, 0, 0, 0], [1, 0, 1, 0, 0, 0, 0]]",679.6971,99
1,98.50097625496,99.42050894431848,54.25131845474243,inf,False,0.000124454498291,"[[0, 0, 0, 0, 1, 1, 0], [0, 0, 0, 1, 0, 0, 0], [1, 0, 1, 0, 0, 0, 0]]",679.6971,99
2,99.28512943251243,98.8599143361048,54.16002726554871,inf,False,0.0001206398010253,"[[0, 0, 0, 0, 1, 1, 0], [0, 0, 0, 1, 0, 0, 0], [1, 0, 1, 0, 0, 0, 0]]",679.6971,99
3,99.54336461548152,97.82060972537164,54.11909627914429,98.7272614025408,False,0.0232441425323486,"[[0, 0, 0, 0, 1, 1, 0], [0, 0, 0, 1, 0, 0, 0], [1, 0, 1, 0, 0, 0, 0]]",679.6971,99
4,99.8110474270958,99.92441421012848,54.17306661605835,99.00636186775472,False,0.0203933715820312,"[[0, 0, 0, 0, 1, 1, 0], [0, 0, 0, 1, 0, 0, 0], [1, 0, 1, 0, 0, 0, 0]]",679.6971,99
5,99.92284436606413,99.79213907785336,54.21595811843872,inf,False,0.0844256877899169,"[[0, 0, 0, 0, 1, 1, 0], [0, 0, 0, 1, 0, 0, 0], [1, 0, 1, 0, 0, 0, 0]]",679.6971,99
6,99.92914278516092,99.9748047367095,54.324750661849976,inf,False,0.0998713970184326,"[[0, 0, 0, 0, 1, 1, 0], [0, 0, 0, 1, 0, 0, 0], [1, 0, 1, 0, 0, 0, 0]]",679.6971,99
7,99.8031744032248,99.98740236835476,54.24610185623169,103.4859908964361,False,0.0368499755859375,"[[0, 0, 0, 0, 1, 1, 0], [0, 0, 0, 1, 0, 0, 0], [1, 0, 1, 0, 0, 0, 0]]",679.6971,99
8,99.98582855703218,99.98110355253212,54.23219871520996,101.19728513617956,False,0.0092055797576904,"[[0, 0, 0, 0, 1, 1, 0], [0, 0, 0, 1, 0, 0, 0], [1, 0, 1, 0, 0, 0, 0]]",679.6971,99
9,99.9937015809032,100.0,54.22913575172424,100.64910981295236,False,0.005826711654663,"[[0, 0, 0, 0, 1, 1, 0], [0, 0, 0, 1, 0, 0, 0], [1, 0, 1, 0, 0, 0, 0]]",679.6971,99
10,99.9984253952258,100.0,54.19314694404602,100.41327341033588,False,0.0045433044433593,"[[0, 0, 0, 0, 1, 1, 0], [0, 0, 0, 1, 0, 0, 0], [1, 0, 1, 0, 0, 0, 0]]",679.6971,99
11,99.9968507904516,99.98740236835476,54.15851664543152,100.28187645694068,False,0.0044164657592773,"[[0, 0, 0, 0, 1, 1, 0], [0, 0, 0, 1, 0, 0, 0], [1, 0, 1, 0, 0, 0, 0]]",679.6971,99
12,100.0,100.0,54.216917276382446,100.21119885091704,False,0.0058302879333496,"[[0, 0, 0, 0, 1, 1, 0], [0, 0, 0, 1, 0, 0, 0], [1, 0, 1, 0, 0, 0, 0]]",679.6971,99
13,100.0,100.0,54.17052149772644,100.16529641614612,False,0.0046267509460449,"[[0, 0, 0, 0, 1, 1, 0], [0, 0, 0, 1, 0, 0, 0], [1, 0, 1, 0, 0, 0, 0]]",679.6971,99
14,100.0,100.0,54.17148900032044,100.13374554135034,False,0.004608154296875,"[[0, 0, 0, 0, 1, 1, 0], [0, 0, 0, 1, 0, 0, 0], [1, 0, 1, 0, 0, 0, 0]]",679.6971,99
15,100.0,100.0,54.131202936172485,100.11110981515758,False,0.0053353309631347,"[[0, 0, 0, 0, 1, 1, 0], [0, 0, 0, 1, 0, 0, 0], [1, 0, 1, 0, 0, 0, 0]]",679.6971,99
16,100.0,100.0,54.15657877922058,100.0943070027218,False,0.0044391155242919,"[[0, 0, 0, 0, 1, 1, 0], [0, 0, 0, 1, 0, 0, 0], [1, 0, 1, 0, 0, 0, 0]]",679.6971,99
17,100.0,100.0,54.31083703041077,100.0814746036798,False,0.0054471492767333,"[[0, 0, 0, 0, 1, 1, 0], [0, 0, 0, 1, 0, 0, 0], [1, 0, 1, 0, 0, 0, 0]]",679.6971,99
18,100.0,100.0,54.2025465965271,100.07142879528222,False,0.0039954185485839,"[[0, 0, 0, 0, 1, 1, 0], [0, 0, 0, 1, 0, 0, 0], [1, 0, 1, 0, 0, 0, 0]]",679.6971,99
19,99.9984253952258,100.0,54.18888521194458,100.06342056037693,False,0.009977102279663,"[[0, 0, 0, 0, 1, 1, 0], [0, 0, 0, 1, 0, 0, 0], [1, 0, 1, 0, 0, 0, 0]]",679.6971,99
20,100.0,100.0,54.07744145393372,100.05691504269652,False,0.0052747726440429,"[[0, 0, 0, 0, 1, 1, 0], [0, 0, 0, 1, 0, 0, 0], [1, 0, 1, 0, 0, 0, 0]]",679.6971,99
21,100.0,100.0,54.13302397727966,100.05154753989444,False,0.0044155120849609,"[[0, 0, 0, 0, 1, 1, 0], [0, 0, 0, 1, 0, 0, 0], [1, 0, 1, 0, 0, 0, 0]]",679.6971,99
22,100.0,100.0,54.079320430755615,100.04705780572318,False,0.0041983127593994,"[[0, 0, 0, 0, 1, 1, 0], [0, 0, 0, 1, 0, 0, 0], [1, 0, 1, 0, 0, 0, 0]]",679.6971,99
23,100.0,100.0,54.11445093154907,100.04326324459068,False,0.0036456584930419,"[[0, 0, 0, 0, 1, 1, 0], [0, 0, 0, 1, 0, 0, 0], [1, 0, 1, 0, 0, 0, 0]]",679.6971,99
24,100.0,100.0,54.10806226730347,100.0400052248406,False,0.0048339366912841,"[[0, 0, 0, 0, 1, 1, 0], [0, 0, 0, 1, 0, 0, 0], [1, 0, 1, 0, 0, 0, 0]]",679.6971,99
0,69.54241985261699,73.87881078357269,96.3892617225647,inf,False,0.0001478195190429,"[[0, 0, 0, 0, 1, 1, 0], [0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0]]",269.25,93
1,85.41915979089248,74.21264802217183,37.95940828323364,inf,False,0.0001680850982666,"[[0, 0, 0, 0, 1, 1, 0], [0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0]]",269.25,93
2,88.14794986458399,83.51599899218947,37.84362602233887,inf,False,0.0001397132873535,"[[0, 0, 0, 0, 1, 1, 0], [0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0]]",269.25,93
3,90.17446620898154,61.36936255983875,37.80832314491272,73.49420634987513,False,0.02103853225708,"[[0, 0, 0, 0, 1, 1, 0], [0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0]]",269.25,93
4,91.05624488253449,50.0,37.99705576896668,68.59534164529724,False,0.0057871341705322,"[[0, 0, 0, 0, 1, 1, 0], [0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0]]",269.25,93
5,91.3585689991812,50.0,37.82516670227051,65.49612275401606,False,0.0068464279174804,"[[0, 0, 0, 0, 1, 1, 0], [0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0]]",269.25,93
6,91.81835359324808,52.51322751322751,37.868945598602295,63.64143493986856,False,0.005746841430664,"[[0, 0, 0, 0, 1, 1, 0], [0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0]]",269.25,93
7,91.71128046860238,89.79591836734694,37.86273527145386,66.91074131806275,False,0.0065851211547851,"[[0, 0, 0, 0, 1, 1, 0], [0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0]]",269.25,93
8,92.25451911570195,87.2763920382968,37.8665714263916,70.0002863321238,False,0.0081012248992919,"[[0, 0, 0, 0, 1, 1, 0], [0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0]]",269.25,93
9,92.32537633054103,59.17107583774251,37.95387673377991,68.17333748675854,False,0.0079729557037353,"[[0, 0, 0, 0, 1, 1, 0], [0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0]]",269.25,93
10,92.34742079737984,83.80574452003023,38.01313853263855,inf,False,0.0996646881103515,"[[0, 0, 0, 0, 1, 1, 0], [0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0]]",269.25,93
11,92.52692574163883,89.38019652305367,37.84389328956604,91.61897922107067,False,0.0657258033752441,"[[0, 0, 0, 0, 1, 1, 0], [0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0]]",269.25,93
12,92.73162436228506,50.09448223733938,37.86631536483765,inf,False,0.0939981937408447,"[[0, 0, 0, 0, 1, 1, 0], [0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0]]",269.25,93
13,92.70170687157524,91.57218442932728,37.79145908355713,85.09261001222404,False,0.0860400199890136,"[[0, 0, 0, 0, 1, 1, 0], [0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0]]",269.25,93
14,92.75209422434968,57.098765432098766,37.82279634475708,inf,False,0.1013188362121582,"[[0, 0, 0, 0, 1, 1, 0], [0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0]]",269.25,93
15,93.06386596964164,84.2214663643235,37.85042595863342,inf,False,0.1029953956604003,"[[0, 0, 0, 0, 1, 1, 0], [0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0]]",269.25,93
16,93.3173773382881,88.30939783320736,37.88977837562561,84.9002359545681,False,0.0867738723754882,"[[0, 0, 0, 0, 1, 1, 0], [0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0]]",269.25,93
17,93.28116142848144,87.23230032753843,37.84096908569336,87.37906437304126,False,0.0566394329071044,"[[0, 0, 0, 0, 1, 1, 0], [0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0]]",269.25,93
18,93.44806953454685,87.3015873015873,37.86457800865173,88.89284896925435,False,0.070319652557373,"[[0, 0, 0, 0, 1, 1, 0], [0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0]]",269.25,93
19,93.72047616048371,90.66515495086924,37.88849449157715,90.56284996966892,False,0.0776286125183105,"[[0, 0, 0, 0, 1, 1, 0], [0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0]]",269.25,93
20,93.72992378912892,93.18468127991936,38.00696349143982,92.1273100173176,False,0.0490114688873291,"[[0, 0, 0, 0, 1, 1, 0], [0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0]]",269.25,93
21,93.91730175725893,92.6933736457546,37.83884596824646,92.99588038374216,False,0.0510783195495605,"[[0, 0, 0, 0, 1, 1, 0], [0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0]]",269.25,93
22,94.04169553442088,91.17535903250187,37.84318447113037,93.22028224894264,False,0.0667531490325927,"[[0, 0, 0, 0, 1, 1, 0], [0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0]]",269.25,93
23,94.16294010203438,94.44444444444444,37.82663106918335,93.73152849461992,False,0.0647215843200683,"[[0, 0, 0, 0, 1, 1, 0], [0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0]]",269.25,93
24,94.12829879700196,93.3862433862434,37.80242347717285,93.8416432819812,False,0.053873062133789,"[[0, 0, 0, 0, 1, 1, 0], [0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0]]",269.25,93
0,93.84959375196826,98.38120433358527,119.96205377578735,inf,False,0.0001509189605712,"[[0, 0, 0, 1, 1, 1, 0], [0, 0, 0, 1, 0, 0, 1], [0, 1, 1, 0, 0, 0, 0]]",806.2484,21
1,98.32776972979782,93.75787351977829,66.92062306404114,inf,False,0.0001192092895507,"[[0, 0, 0, 1, 1, 1, 0], [0, 0, 0, 1, 0, 0, 1], [0, 1, 1, 0, 0, 0, 0]]",806.2484,21
2,98.97178308244632,98.0347694633409,66.93635368347168,inf,False,0.0001382827758789,"[[0, 0, 0, 1, 1, 1, 0], [0, 0, 0, 1, 0, 0, 1], [0, 1, 1, 0, 0, 0, 0]]",806.2484,21
3,99.37173269509351,98.62055933484504,66.88824343681335,inf,False,0.1016681194305419,"[[0, 0, 0, 1, 1, 1, 0], [0, 0, 0, 1, 0, 0, 1], [0, 1, 1, 0, 0, 0, 0]]",806.2484,21
4,99.58115513006236,50.31494079113127,66.84264874458313,87.82186933034427,False,0.0075626373291015,"[[0, 0, 0, 1, 1, 1, 0], [0, 0, 0, 1, 0, 0, 1], [0, 1, 1, 0, 0, 0, 0]]",806.2484,21
5,99.68035523083708,95.30738221214412,66.73611283302307,89.06945691755517,False,0.0052175521850585,"[[0, 0, 0, 1, 1, 1, 0], [0, 0, 0, 1, 0, 0, 1], [0, 1, 1, 0, 0, 0, 0]]",806.2484,21
6,99.79687598412798,95.98765432098766,66.7437310218811,90.05777765681037,False,0.0072221755981445,"[[0, 0, 0, 1, 1, 1, 0], [0, 0, 0, 1, 0, 0, 1], [0, 1, 1, 0, 0, 0, 0]]",806.2484,21
7,99.70082509290168,96.51045603426556,66.86458778381348,90.8642768233376,False,0.0071218013763427,"[[0, 0, 0, 1, 1, 1, 0], [0, 0, 0, 1, 0, 0, 1], [0, 1, 1, 0, 0, 0, 0]]",806.2484,21
8,99.94488883290296,99.61577223481986,66.70303797721863,92.0817794062282,False,0.0062437057495117,"[[0, 0, 0, 1, 1, 1, 0], [0, 0, 0, 1, 0, 0, 1], [0, 1, 1, 0, 0, 0, 0]]",806.2484,21
9,99.95591106632236,99.98110355253212,66.73318147659302,inf,False,0.0907714366912841,"[[0, 0, 0, 1, 1, 1, 0], [0, 0, 0, 1, 0, 0, 1], [0, 1, 1, 0, 0, 0, 0]]",806.2484,21
10,99.95748567109656,99.848828420257,66.72171831130981,106.29806200072508,False,0.083306074142456,"[[0, 0, 0, 1, 1, 1, 0], [0, 0, 0, 1, 0, 0, 1], [0, 1, 1, 0, 0, 0, 0]]",806.2484,21
11,99.94961264722556,99.06777525825144,66.71508431434631,inf,False,0.0846343040466308,"[[0, 0, 0, 1, 1, 1, 0], [0, 0, 0, 1, 0, 0, 1], [0, 1, 1, 0, 0, 0, 0]]",806.2484,21
12,99.97323171883858,99.82993197278913,66.76357316970825,inf,False,0.0835959911346435,"[[0, 0, 0, 1, 1, 1, 0], [0, 0, 0, 1, 0, 0, 1], [0, 1, 1, 0, 0, 0, 0]]",806.2484,21
13,99.9905523713548,99.96220710506424,66.707275390625,108.34098720545008,False,0.0886304378509521,"[[0, 0, 0, 1, 1, 1, 0], [0, 0, 0, 1, 0, 0, 1], [0, 1, 1, 0, 0, 0, 0]]",806.2484,21
14,99.992126976129,99.98740236835476,66.71103358268738,inf,False,0.0895130634307861,"[[0, 0, 0, 1, 1, 1, 0], [0, 0, 0, 1, 0, 0, 1], [0, 1, 1, 0, 0, 0, 0]]",806.2484,21
15,99.9937015809032,100.0,66.72481346130371,107.69170178603738,False,0.0840668678283691,"[[0, 0, 0, 1, 1, 1, 0], [0, 0, 0, 1, 0, 0, 1], [0, 1, 1, 0, 0, 0, 0]]",806.2484,21
16,100.0,100.0,66.90156984329224,107.15846668593066,False,0.0545418262481689,"[[0, 0, 0, 1, 1, 1, 0], [0, 0, 0, 1, 0, 0, 1], [0, 1, 1, 0, 0, 0, 0]]",806.2484,21
17,100.0,100.0,66.76062536239624,106.57378138711628,False,0.0555932521820068,"[[0, 0, 0, 1, 1, 1, 0], [0, 0, 0, 1, 0, 0, 1], [0, 1, 1, 0, 0, 0, 0]]",806.2484,21
