epoch,train_accs,val_accs,predictions,converged,genome,arch,flops
14,96.68860615985388,83.91912320483749,87.4874171239823,False,"[[1, 0, 1, 1, 0, 1, 1], [0, 0, 0, 0, 0, 0, 1], [1, 0, 1, 0, 0, 1, 1]]",86,713.3055
15,97.23971783082446,73.29302091206853,83.98142433013975,False,"[[1, 0, 1, 1, 0, 1, 1], [0, 0, 0, 0, 0, 0, 1], [1, 0, 1, 0, 0, 1, 1]]",86,713.3055
16,97.82547080682748,91.09347442680776,85.67709841550048,False,"[[1, 0, 1, 1, 0, 1, 1], [0, 0, 0, 0, 0, 0, 1], [1, 0, 1, 0, 0, 1, 1]]",86,713.3055
17,98.55451281728286,91.29503653313176,87.14681251134557,False,"[[1, 0, 1, 1, 0, 1, 1], [0, 0, 0, 0, 0, 0, 1], [1, 0, 1, 0, 0, 1, 1]]",86,713.3055
18,98.92297033444603,94.37515747039556,89.16128608091131,False,"[[1, 0, 1, 1, 0, 1, 1], [0, 0, 0, 0, 0, 0, 1], [1, 0, 1, 0, 0, 1, 1]]",86,713.3055
19,99.28512943251243,93.5878054925674,90.6011904943132,False,"[[1, 0, 1, 1, 0, 1, 1], [0, 0, 0, 0, 0, 0, 1], [1, 0, 1, 0, 0, 1, 1]]",86,713.3055
20,99.50714870567488,95.0806248425296,92.09519808296108,False,"[[1, 0, 1, 1, 0, 1, 1], [0, 0, 0, 0, 0, 0, 1], [1, 0, 1, 0, 0, 1, 1]]",86,713.3055
21,99.73704100270832,94.51373141849332,93.00098891683614,False,"[[1, 0, 1, 1, 0, 1, 1], [0, 0, 0, 0, 0, 0, 1], [1, 0, 1, 0, 0, 1, 1]]",86,713.3055
22,99.8220696605152,95.09322247417484,93.72529050199049,False,"[[1, 0, 1, 1, 0, 1, 1], [0, 0, 0, 0, 0, 0, 1], [1, 0, 1, 0, 0, 1, 1]]",86,713.3055
23,99.87875543238648,95.29478458049888,94.21635045750148,False,"[[1, 0, 1, 1, 0, 1, 1], [0, 0, 0, 0, 0, 0, 1], [1, 0, 1, 0, 0, 1, 1]]",86,713.3055
24,99.88505385148328,95.26958931720836,94.494691311235,True,"[[1, 0, 1, 1, 0, 1, 1], [0, 0, 0, 0, 0, 0, 1], [1, 0, 1, 0, 0, 1, 1]]",86,713.3055
0,82.58644580210367,79.95086923658353,inf,False,"[[1, 0, 1, 1, 0, 1, 1], [0, 0, 0, 1, 0, 1, 1], [1, 0, 1, 0, 0, 1, 1]]",62,993.2103
1,90.82635258550104,61.432350718065,inf,False,"[[1, 0, 1, 1, 0, 1, 1], [0, 0, 0, 1, 0, 1, 1], [1, 0, 1, 0, 0, 1, 1]]",62,993.2103
2,93.16149146564211,92.4918115394306,inf,False,"[[1, 0, 1, 1, 0, 1, 1], [0, 0, 0, 1, 0, 1, 1], [1, 0, 1, 0, 0, 1, 1]]",62,993.2103
3,94.86363922655414,92.989417989418,169.3554247681953,False,"[[1, 0, 1, 1, 0, 1, 1], [0, 0, 0, 1, 0, 1, 1], [1, 0, 1, 0, 0, 1, 1]]",62,993.2103
4,95.91547521572086,83.95061728395062,107.88635550513084,False,"[[1, 0, 1, 1, 0, 1, 1], [0, 0, 0, 1, 0, 1, 1], [1, 0, 1, 0, 0, 1, 1]]",62,993.2103
5,96.49020595830449,93.97833207357016,119.05941176999468,False,"[[1, 0, 1, 1, 0, 1, 1], [0, 0, 0, 1, 0, 1, 1], [1, 0, 1, 0, 0, 1, 1]]",62,993.2103
6,97.06336209611388,91.84303350970018,101.69077763362858,False,"[[1, 0, 1, 1, 0, 1, 1], [0, 0, 0, 1, 0, 1, 1], [1, 0, 1, 0, 0, 1, 1]]",62,993.2103
7,97.3735592366316,95.58453010833964,102.45856625894686,False,"[[1, 0, 1, 1, 0, 1, 1], [0, 0, 0, 1, 0, 1, 1], [1, 0, 1, 0, 0, 1, 1]]",62,993.2103
8,97.90262644076336,93.51851851851852,98.61934046648555,False,"[[1, 0, 1, 1, 0, 1, 1], [0, 0, 0, 1, 0, 1, 1], [1, 0, 1, 0, 0, 1, 1]]",62,993.2103
9,98.3167474963784,89.13454270597127,94.70136696924573,False,"[[1, 0, 1, 1, 0, 1, 1], [0, 0, 0, 1, 0, 1, 1], [1, 0, 1, 0, 0, 1, 1]]",62,993.2103
10,98.53089374566984,95.26958931720836,95.16718400250532,False,"[[1, 0, 1, 1, 0, 1, 1], [0, 0, 0, 1, 0, 1, 1], [1, 0, 1, 0, 0, 1, 1]]",62,993.2103
11,99.12137053599548,93.7641723356009,94.91320186789264,True,"[[1, 0, 1, 1, 0, 1, 1], [0, 0, 0, 1, 0, 1, 1], [1, 0, 1, 0, 0, 1, 1]]",62,993.2103
12,99.27883101341564,92.30914588057443,94.36779195662189,False,"[[1, 0, 1, 1, 0, 1, 1], [0, 0, 0, 1, 0, 1, 1], [1, 0, 1, 0, 0, 1, 1]]",62,993.2103
13,99.55596145367512,97.61904761904762,95.11552254165504,False,"[[1, 0, 1, 1, 0, 1, 1], [0, 0, 0, 1, 0, 1, 1], [1, 0, 1, 0, 0, 1, 1]]",62,993.2103
14,99.79215216980538,98.24892920131016,95.84926361564744,False,"[[1, 0, 1, 1, 0, 1, 1], [0, 0, 0, 1, 0, 1, 1], [1, 0, 1, 0, 0, 1, 1]]",62,993.2103
15,99.91969515651571,97.70093222474176,96.30307733861036,False,"[[1, 0, 1, 1, 0, 1, 1], [0, 0, 0, 1, 0, 1, 1], [1, 0, 1, 0, 0, 1, 1]]",62,993.2103
16,99.92914278516092,96.86318972033256,96.46199135455664,True,"[[1, 0, 1, 1, 0, 1, 1], [0, 0, 0, 1, 0, 1, 1], [1, 0, 1, 0, 0, 1, 1]]",62,993.2103
17,99.984253952258,98.57646762408667,96.90059605959416,True,"[[1, 0, 1, 1, 0, 1, 1], [0, 0, 0, 1, 0, 1, 1], [1, 0, 1, 0, 0, 1, 1]]",62,993.2103
18,99.9952761856774,98.5575711766188,97.23863000923724,True,"[[1, 0, 1, 1, 0, 1, 1], [0, 0, 0, 1, 0, 1, 1], [1, 0, 1, 0, 0, 1, 1]]",62,993.2103
19,99.9984253952258,98.57016880826404,97.499275459842,True,"[[1, 0, 1, 1, 0, 1, 1], [0, 0, 0, 1, 0, 1, 1], [1, 0, 1, 0, 0, 1, 1]]",62,993.2103
